,flips,time,size
1520,1053.0,110.90574676035591,512.0
1521,1214.0,108.02039271916199,512.0
1522,880.0,93.99255821240429,512.0
1523,1167.0,110.45312469740689,512.0
1524,1288.0,105.65521537913848,512.0
1525,824.0,111.38868947914175,512.0
1526,1223.0,122.22114426869597,512.0
1527,481.0,88.36530126127533,512.0
1528,1224.0,116.64150130230293,512.0
1529,871.0,106.31162069787776,512.0
1530,989.0,114.1286183169883,512.0
1531,858.0,107.73523281422054,512.0
1532,660.0,101.0979651735061,512.0
1533,1177.0,119.62625270190607,512.0
1534,942.0,90.4383922531952,512.0
1535,1030.0,108.23605407918184,512.0
1536,3302.0,81.18896374719282,1024.0
1537,2557.0,80.89944575916165,1024.0
1538,1306.0,61.81650053850865,1024.0
1539,3465.0,78.90474145089887,1024.0
1540,2488.0,76.38287428585684,1024.0
1541,2632.0,81.02816989616343,1024.0
1542,1768.0,72.56468637848175,1024.0
1543,1342.0,65.70793759323719,1024.0
1544,1140.0,75.64142693614066,1024.0
1545,2384.0,79.41367005387029,1024.0
1546,1937.0,71.0593444364218,1024.0
1547,2816.0,71.74196767698115,1024.0
1548,3039.0,90.16855925753148,1024.0
1549,2550.0,70.754900659855,1024.0
1550,1289.0,62.826631878115826,1024.0
1551,2251.0,75.73511227817124,1024.0
1552,2244.0,81.00931249343864,1024.0
1553,2392.0,72.57291900521341,1024.0
1554,1822.0,77.28030133373146,1024.0
1555,2703.0,80.53597144707993,1024.0
1556,1090.0,54.52424712134633,1024.0
1557,1635.0,69.99061516594149,1024.0
1558,2194.0,67.94683261429591,1024.0
1559,2318.0,80.90620442391833,1024.0
1560,2153.0,73.92970954793248,1024.0
1561,3406.0,83.56157638178237,1024.0
1562,3014.0,84.13981213872832,1024.0
1563,2827.0,81.54362780933101,1024.0
1564,2733.0,86.17425897226256,1024.0
1565,2592.0,77.20496248421365,1024.0
1566,2019.0,79.2087793964165,1024.0
1567,2263.0,72.71698361148135,1024.0
1568,1805.0,77.22852387897827,1024.0
1569,2118.0,75.43266298013738,1024.0
1570,683.0,64.3868679565174,1024.0
1571,2123.0,88.16033926442779,1024.0
1572,1810.0,73.70544941963088,1024.0
1573,627.0,61.412029694721966,1024.0
1574,1211.0,61.00860876152792,1024.0
1575,2336.0,78.4410008121447,1024.0
1576,1135.0,70.7729862640963,1024.0
1577,1800.0,70.82326361188672,1024.0
1578,1847.0,74.77289100099888,1024.0
1579,2041.0,69.55506808055162,1024.0
1580,1671.0,75.53458980858959,1024.0
1581,1530.0,66.60438956447875,1024.0
1582,1680.0,75.0022812642579,1024.0
1583,1861.0,62.884360697510374,1024.0
1584,3276.0,82.9559710795313,1024.0
1585,3868.0,86.94199257425743,1024.0
1586,1301.0,71.88547650334773,1024.0
1587,1952.0,70.81509595570893,1024.0
1588,2127.0,72.44243033109112,1024.0
1589,1569.0,68.47031351351352,1024.0
1590,2599.0,87.69362460878564,1024.0
1591,3333.0,81.13706728463124,1024.0
1592,2469.0,77.92616668523952,1024.0
1593,1579.0,67.37723347666639,1024.0
1594,2171.0,78.82150247244675,1024.0
1595,1950.0,69.59552182874273,1024.0
1596,2495.0,80.03849542696169,1024.0
1597,2244.0,71.51830936753991,1024.0
1598,3943.0,90.89352525170561,1024.0
1599,1594.0,69.31927232731522,1024.0
1600,1559.0,74.20221440487869,1024.0
1601,1097.0,63.728674329501914,1024.0
1602,2642.0,83.6963399059278,1024.0
1603,1268.0,64.1101589057441,1024.0
1604,1797.0,63.53358462777012,1024.0
1605,3291.0,92.79748157171802,1024.0
1606,1635.0,68.03665426484773,1024.0
1607,1961.0,76.50868978553795,1024.0
1608,2369.0,82.7520233729098,1024.0
1609,2392.0,80.06392711207894,1024.0
1610,1647.0,70.15091229183385,1024.0
1611,3236.0,86.03412187536856,1024.0
1612,1740.0,76.10637011740658,1024.0
1613,3282.0,82.39924968556187,1024.0
1614,2315.0,74.69346796310147,1024.0
1615,3387.0,86.15201012561036,1024.0
1616,1761.0,70.81505635242803,1024.0
1617,2324.0,79.18890396313824,1024.0
1618,1590.0,69.63028794218806,1024.0
1619,1453.0,68.00466201901759,1024.0
1620,2981.0,83.46160537712468,1024.0
1621,1014.0,70.83774062562662,1024.0
1622,907.0,66.6556978743552,1024.0
1623,1455.0,70.63837809109951,1024.0
1624,2625.0,75.89845105328376,1024.0
1625,2244.0,73.63476577186255,1024.0
1626,1424.0,68.86105380887287,1024.0
1627,1878.0,70.59965007654576,1024.0
1628,1377.0,64.85765337601329,1024.0
1629,1845.0,74.71977672048851,1024.0
1630,1184.0,66.51565292085446,1024.0
1631,1501.0,73.60163189939115,1024.0
1632,1383.0,75.9637069516196,1024.0
1633,1889.0,71.42242250358635,1024.0
1634,1723.0,68.39595491046936,1024.0
1635,1666.0,73.60686196425905,1024.0
1636,2477.0,78.54355207496153,1024.0
1637,1571.0,68.13481818236632,1024.0
1638,2776.0,80.92803638476389,1024.0
1639,1162.0,71.34251784142207,1024.0
1640,1083.0,59.82606039829214,1024.0
1641,1861.0,77.9523797603029,1024.0
1642,1393.0,66.90995600060688,1024.0
1643,2741.0,81.12555719268143,1024.0
1644,1670.0,72.46221920093934,1024.0
1645,1584.0,72.586389505101,1024.0
1646,1421.0,68.38398098529605,1024.0
1647,2426.0,75.79892727654092,1024.0
1648,1207.0,73.52302928890735,1024.0
1649,2310.0,83.31715966406689,1024.0
1650,1798.0,78.97499515167439,1024.0
1651,1790.0,74.58500943785391,1024.0
1652,2677.0,75.96563212235189,1024.0
1653,2519.0,82.90561559626205,1024.0
1654,2472.0,79.42029848127913,1024.0
1655,2599.0,81.11002006123957,1024.0
1656,1045.0,71.44660315555222,1024.0
1657,2372.0,74.85677811323568,1024.0
1658,3428.0,90.54562552937074,1024.0
1659,2341.0,80.13078788632548,1024.0
1660,2439.0,78.14578545595693,1024.0
1661,1488.0,66.355064511529,1024.0
1662,3675.0,96.62558648927829,1024.0
1663,1235.0,63.99579753104949,1024.0
1664,1872.0,72.0580847539957,1024.0
1665,2299.0,72.2560507960339,1024.0
1666,1808.0,72.4956344150491,1024.0
1667,1291.0,63.71641406551887,1024.0
1668,3795.0,91.17468308515895,1024.0
1669,3531.0,91.32915312253743,1024.0
1670,1899.0,73.9532103782432,1024.0
1671,2886.0,79.48788590875942,1024.0
1672,3565.0,92.7078390584884,1024.0
1673,2085.0,80.81704869024898,1024.0
1674,2815.0,88.88498974791943,1024.0
1675,2683.0,76.87789389165319,1024.0
1676,1905.0,69.64997660563337,1024.0
1677,1950.0,75.41343385880741,1024.0
1678,1430.0,70.40966271080575,1024.0
1679,1536.0,85.51072056458929,1024.0
1680,1612.0,67.35547551800252,1024.0
1681,2308.0,74.40360041040948,1024.0
1682,2421.0,80.67037298910628,1024.0
1683,2404.0,72.60131090944343,1024.0
1684,2089.0,79.74657658503018,1024.0
1685,2714.0,77.36135357526949,1024.0
1686,1228.0,72.18953014428246,1024.0
1687,1806.0,76.12616772856902,1024.0
1688,1877.0,70.42925498977338,1024.0
1689,2548.0,80.23834540798117,1024.0
1690,1639.0,71.70205156102472,1024.0
1691,1325.0,65.37576859193331,1024.0
1692,2886.0,79.35923827844432,1024.0
1693,3449.0,83.32704922654737,1024.0
1694,4122.0,95.39680625772729,1024.0
1695,2414.0,82.18978628433149,1024.0
1696,2014.0,76.69794893941955,1024.0
1697,2196.0,70.19461079713992,1024.0
1698,1601.0,78.1442250298448,1024.0
1699,1273.0,68.5081221003664,1024.0
1700,1515.0,77.94798404518444,1024.0
1701,2457.0,72.74567413482697,1024.0
1702,1552.0,69.73674402951588,1024.0
1703,1186.0,71.76886895714884,1024.0
1704,3227.0,80.20812802484363,1024.0
1705,2266.0,73.59558616548127,1024.0
1706,2146.0,71.20329801241458,1024.0
1707,2304.0,84.19215068885266,1024.0
1708,2565.0,81.13162229361993,1024.0
1709,1928.0,75.61925720600078,1024.0
1710,1398.0,67.907243783087,1024.0
1711,2026.0,71.65917274634437,1024.0
1712,2124.0,69.1232513611785,1024.0
1713,2624.0,82.35967956775416,1024.0
1714,1146.0,65.30964448065072,1024.0
1715,3434.0,87.55113728828411,1024.0
1716,2813.0,77.58601557999148,1024.0
1717,2576.0,85.6894593309815,1024.0
1718,2212.0,72.70276066564304,1024.0
1719,2737.0,85.71214808383976,1024.0
1720,1054.0,61.529079736173514,1024.0
1721,1944.0,79.15500293152701,1024.0
1722,1644.0,78.60867799067582,1024.0
1723,1728.0,71.40765021163624,1024.0
1724,2622.0,80.71645356537238,1024.0
1725,1642.0,77.96523201580534,1024.0
1726,2724.0,77.06559579147299,1024.0
1727,2240.0,91.76417308397507,1024.0
1728,1852.0,74.64113581636802,1024.0
1729,2016.0,73.8298673693893,1024.0
1730,1501.0,64.61940410054558,1024.0
1731,1789.0,69.04921680592206,1024.0
1732,2008.0,82.02896293411952,1024.0
1733,1215.0,68.7926589223338,1024.0
1734,2254.0,78.10831968186876,1024.0
1735,1814.0,73.11526228637486,1024.0
1736,2786.0,81.99613747585923,1024.0
1737,1652.0,68.44709130201241,1024.0
1738,1954.0,73.59649090141754,1024.0
1739,2672.0,81.1225719357016,1024.0
1740,2086.0,84.13796382610002,1024.0
1741,2440.0,78.96540919758326,1024.0
1742,2298.0,82.17115520243661,1024.0
1743,1901.0,68.69578414839798,1024.0
1744,2859.0,87.3776042970902,1024.0
1745,1770.0,67.13407588190614,1024.0
1746,2248.0,82.13312819358188,1024.0
1747,1620.0,77.7603616333523,1024.0
1748,913.0,60.77590218645707,1024.0
1749,1019.0,80.23081486477204,1024.0
1750,1121.0,69.937534611388,1024.0
1751,2372.0,83.84859453263226,1024.0
1752,2604.0,75.05244366073885,1024.0
1753,2384.0,78.41759298578673,1024.0
1754,1880.0,70.67861871689817,1024.0
1755,1850.0,73.45118422865445,1024.0
1756,1993.0,74.99315513364976,1024.0
1757,2107.0,79.2700461622625,1024.0
1758,1570.0,63.28579557534298,1024.0
1759,1771.0,72.6511625,1024.0
1760,1946.0,79.00840743930993,1024.0
1761,2144.0,68.2286169387798,1024.0
1762,1454.0,64.37082078733133,1024.0
1763,1492.0,70.81602703921799,1024.0
1764,2108.0,73.8745990900276,1024.0
1765,1791.0,70.15432660541309,1024.0
1766,1722.0,76.94858554936746,1024.0
1767,2076.0,66.57216412078914,1024.0
1768,2279.0,72.47150284183866,1024.0
1769,1291.0,63.45677313958987,1024.0
1770,3144.0,89.76080090761353,1024.0
1771,1906.0,60.732052982921644,1024.0
1772,1386.0,67.71930776426566,1024.0
1773,1914.0,78.31614921511556,1024.0
1774,2504.0,77.453175,1024.0
1775,1938.0,79.13027887450647,1024.0
1776,1547.0,71.87884307245506,1024.0
1777,1647.0,70.28760805840288,1024.0
1778,3530.0,87.52301435586041,1024.0
1779,2075.0,79.78602187347975,1024.0
1780,2526.0,77.22523484465073,1024.0
1781,2486.0,83.64674801549067,1024.0
1782,1168.0,60.834377109427734,1024.0
1783,2328.0,79.79917661537692,1024.0
1784,2589.0,85.0864854732896,1024.0
1785,1421.0,78.29146564007699,1024.0
1786,1541.0,66.79315458572968,1024.0
1787,3277.0,84.58660114456332,1024.0
1788,3103.0,79.92069583323246,1024.0
1789,3041.0,84.48610373959576,1024.0
1790,3219.0,87.39966919451986,1024.0
1791,1862.0,68.48343696297454,1024.0
